Date,Bitcoin,Ethereum,Solana
2016-05-15 00:00:00 UTC,457.837,269.2483994,21.25624753
2016-05-16 00:00:00 UTC,454.893,275.8083851,22.33786402
2016-05-17 00:00:00 UTC,452.422,281.734642,23.37481819
2016-05-18 00:00:00 UTC,453.371,277.9667106,23.12840167
2016-05-19 00:00:00 UTC,440.539,273.5034142,22.99832162
2016-05-20 00:00:00 UTC,441.888,286.9611038,22.00748575
2016-05-21 00:00:00 UTC,443.147,296.2961276,22.26282466
2016-05-22 00:00:00 UTC,438.675,288.5053606,22.21964186
2016-05-23 00:00:00 UTC,443.175,285.1028726,21.74180097
2016-05-24 00:00:00 UTC,445.769,282.2231787,22.81860623
2016-05-25 00:00:00 UTC,449.055,295.6461618,21.98670641
2016-05-26 00:00:00 UTC,453.732,294.5856885,22.00245229
2016-05-27 00:00:00 UTC,473.864,288.8528256,20.65668464
2016-05-28 00:00:00 UTC,528.545,285.4857566,20.65698117
2016-05-29 00:00:00 UTC,524.624,232.5957687,20.97570463
2016-05-30 00:00:00 UTC,534.224,229.374958,20.25440267
2016-05-31 00:00:00 UTC,531.407,215.4322375,20.9201623
2016-06-01 00:00:00 UTC,539.168,196.8653869,20.89958267
2016-06-02 00:00:00 UTC,538.832,195.8773383,20.93696154
2016-06-03 00:00:00 UTC,570.445,196.3615327,21.03774829
2016-06-04 00:00:00 UTC,573.526,184.0822318,20.68621272
2016-06-05 00:00:00 UTC,574.4756747,182.9455763,21.05820536
2016-06-06 00:00:00 UTC,585.563,211.8267275,20.34519579
2016-06-07 00:00:00 UTC,577.9106943,211.3835617,20.35152685
2016-06-08 00:00:00 UTC,583.139,223.0530823,20.26968481
2016-06-09 00:00:00 UTC,577.607,220.1415794,19.63080078
2016-06-10 00:00:00 UTC,579.2276479,196.5766097,19.55876279
2016-06-11 00:00:00 UTC,597.746562,210.1506965,20.04690939
2016-06-12 00:00:00 UTC,671.7122785,209.1425268,19.21432313
2016-06-13 00:00:00 UTC,704.2918522,224.3809777,19.2561447
2016-06-14 00:00:00 UTC,685.9321316,247.4100179,19.36699951
2016-06-15 00:00:00 UTC,693.227,241.8437318,20.4052316
2016-06-16 00:00:00 UTC,765.463,244.7847955,20.81512282
2016-06-17 00:00:00 UTC,749.419,228.3409115,20.57365784
2016-06-18 00:00:00 UTC,756.7996013,219.5043438,21.2483874
2016-06-19 00:00:00 UTC,764.046,214.9793803,20.82042687
2016-06-20 00:00:00 UTC,734.1617358,229.2219593,20.51288856
2016-06-21 00:00:00 UTC,664.9965294,222.2292398,21.25712617
2016-06-22 00:00:00 UTC,591.895,231.7358733,21.14820627
2016-06-23 00:00:00 UTC,623.2062564,232.7813852,21.86975012
2016-06-24 00:00:00 UTC,661.4166052,231.1436846,20.08249726
2016-06-25 00:00:00 UTC,666.0566979,225.7948538,20.39931637
2016-06-26 00:00:00 UTC,629.306,220.4744603,18.64940911
2016-06-27 00:00:00 UTC,648.3,222.1958478,18.91886786
2016-06-28 00:00:00 UTC,646.843,228.0360702,17.31985205
2016-06-29 00:00:00 UTC,637.437,225.0688073,15.71229103
2016-06-30 00:00:00 UTC,671.616,225.6583486,15.55216572
2016-07-01 00:00:00 UTC,677.71,229.524615,15.21912144
2016-07-02 00:00:00 UTC,693.047,227.9689078,14.99608414
2016-07-03 00:00:00 UTC,664.7451003,225.6620162,14.51189132
2016-07-04 00:00:00 UTC,678.7005717,192.0010841,14.74177483
2016-07-05 00:00:00 UTC,667.530518,197.0680159,15.30565284
2016-07-06 00:00:00 UTC,675.919,201.0534997,15.62635427
2016-07-07 00:00:00 UTC,638.62,196.3186984,15.43448523
2016-07-08 00:00:00 UTC,665.7445063,212.2030694,16.03876225
2016-07-09 00:00:00 UTC,653.8705125,212.4442865,16.6251434
2016-07-10 00:00:00 UTC,650.321,211.082693,17.26320209
2016-07-11 00:00:00 UTC,649.07,204.3130489,16.64539258
2016-07-12 00:00:00 UTC,670.948,203.9762625,17.10092759
2016-07-13 00:00:00 UTC,658.15,206.8820987,16.63062758
2016-07-14 00:00:00 UTC,659.576,206.3098268,16.96011971
2016-07-15 00:00:00 UTC,665.6869915,205.0377549,16.2840128
2016-07-16 00:00:00 UTC,663.501,204.0839456,16.6040875
2016-07-17 00:00:00 UTC,678.3905582,203.5221988,15.99642474
2016-07-18 00:00:00 UTC,674.7874378,202.3530228,17.9984398
2016-07-19 00:00:00 UTC,674.557389,203.3849686,18.93035985
2016-07-20 00:00:00 UTC,670.8934741,203.1873963,18.6127697
2016-07-21 00:00:00 UTC,665.3643845,204.7223407,19.44673333
2016-07-22 00:00:00 UTC,651.09,195.7514045,19.20521438
2016-07-23 00:00:00 UTC,655.423,197.4484496,19.21895887
2016-07-24 00:00:00 UTC,660.8489235,198.6390488,18.97215111
2016-07-25 00:00:00 UTC,654.5186383,199.122607,19.91904778
2016-07-26 00:00:00 UTC,651.31,202.2827572,21.43877643
2016-07-27 00:00:00 UTC,655.6182633,200.1362278,21.89670111
2016-07-28 00:00:00 UTC,655.8904302,206.8144296,21.35139738
2016-07-29 00:00:00 UTC,657.3423792,209.1088766,21.30264713
2016-07-30 00:00:00 UTC,654.5489803,219.1608871,22.06823399
2016-07-31 00:00:00 UTC,623.7457713,219.0157748,21.9976278
2016-08-01 00:00:00 UTC,605.747,213.4076344,25.99036847
2016-08-02 00:00:00 UTC,517.1349294,210.7906196,26.70837143
2016-08-03 00:00:00 UTC,567.3810616,212.9658279,27.35137594
2016-08-04 00:00:00 UTC,576.6037067,212.4733247,27.36508
2016-08-05 00:00:00 UTC,576.0338,211.6569092,26.86179804
2016-08-06 00:00:00 UTC,587.635,208.5822965,25.52617639
2016-08-07 00:00:00 UTC,592.6675,184.0225594,26.35331168
2016-08-08 00:00:00 UTC,590.7125,182.4482426,25.33506932
2016-08-09 00:00:00 UTC,585.3025,176.0224057,25.58951
2016-08-10 00:00:00 UTC,592.2668433,175.6674164,24.45678468
2016-08-11 00:00:00 UTC,587.6138,177.7286896,24.77370351
2016-08-12 00:00:00 UTC,586.53,150.3911628,23.42263357
2016-08-13 00:00:00 UTC,584.4688683,131.4766797,23.26771663
2016-08-14 00:00:00 UTC,570.7367,137.1730432,25.15198784
2016-08-15 00:00:00 UTC,567.7342837,126.0663876,25.09348805
2016-08-16 00:00:00 UTC,578.2231511,124.1502964,24.82580397
2016-08-17 00:00:00 UTC,571.461915,114.2879313,25.16504797
2016-08-18 00:00:00 UTC,572.2684198,117.5252775,24.26678436
2016-08-19 00:00:00 UTC,573.4919907,109.4309885,23.75665878
2016-08-20 00:00:00 UTC,581.9462731,110.4349436,23.92554656
2016-08-21 00:00:00 UTC,580.5870271,122.446425,23.13481266
2016-08-22 00:00:00 UTC,585.2175,117.7053859,22.65445194
2016-08-23 00:00:00 UTC,582.0038,113.4028832,22.80992032
2016-08-24 00:00:00 UTC,577.8880532,118.100759,22.62509187
2016-08-25 00:00:00 UTC,576.1163,115.9442827,23.16031151
2016-08-26 00:00:00 UTC,578.1038,108.6768476,23.05200018
2016-08-27 00:00:00 UTC,568.575,109.851915,24.20381682
2016-08-28 00:00:00 UTC,573.5288,102.5110418,24.38461025
2016-08-29 00:00:00 UTC,572.5102284,91.10115846,24.61887321
2016-08-30 00:00:00 UTC,576.08,92.96795017,24.57980986
2016-08-31 00:00:00 UTC,571.7582827,90.6782561,24.89181907
2016-09-01 00:00:00 UTC,571.59,93.53012682,24.22329401
2016-09-02 00:00:00 UTC,573.9625,89.85371731,25.14772488
2016-09-03 00:00:00 UTC,596.195,87.8504107,23.87564132
2016-09-04 00:00:00 UTC,608.6888,89.37790162,22.8463677
2016-09-05 00:00:00 UTC,606.6438,85.95872706,21.6469618
2016-09-06 00:00:00 UTC,610.6838,83.78596236,21.33019624
2016-09-07 00:00:00 UTC,614.3264886,83.83358213,21.87833024
2016-09-08 00:00:00 UTC,625.4675,84.4658464,21.7475371
2016-09-09 00:00:00 UTC,621.9125,94.07306838,21.20210915
2016-09-10 00:00:00 UTC,623.0588,100.0500254,20.55389206
2016-09-11 00:00:00 UTC,605.3154152,99.49155366,21.67255853
2016-09-12 00:00:00 UTC,605.8312052,114.4291837,21.02615202
2016-09-13 00:00:00 UTC,606.645,107.8531811,20.39283453
2016-09-14 00:00:00 UTC,608.425,115.0458218,20.27381527
2016-09-15 00:00:00 UTC,605.5838,129.2065034,20.78118714
2016-09-16 00:00:00 UTC,606.5533659,138.9578183,20.56254014
2016-09-17 00:00:00 UTC,605.3438,127.6370725,21.75688982
2016-09-18 00:00:00 UTC,608.795,129.511374,20.84093889
2016-09-19 00:00:00 UTC,608.6176343,114.1013636,19.73118602
2016-09-20 00:00:00 UTC,607.7688126,134.0199395,19.33938754
2016-09-21 00:00:00 UTC,595.8402492,138.7542666,19.46854294
2016-09-22 00:00:00 UTC,594.9588,137.631693,19.57639006
2016-09-23 00:00:00 UTC,601.8925,131.4587247,19.49190583
2016-09-24 00:00:00 UTC,601.2725,138.1448022,20.27046238
2016-09-25 00:00:00 UTC,599.3113,152.8604527,19.62503443
2016-09-26 00:00:00 UTC,606.0970645,146.7305994,19.8878865
2016-09-27 00:00:00 UTC,604.2075,153.0565669,19.595985
2016-09-28 00:00:00 UTC,603.555,153.6518715,19.44047978
2016-09-29 00:00:00 UTC,604.6375,154.6993084,18.24155998
2016-09-30 00:00:00 UTC,608.2575,149.8986976,17.70512986
2016-10-01 00:00:00 UTC,614.0598845,148.1478655,17.94444618
2016-10-02 00:00:00 UTC,610.3588,148.7388799,18.40357335
2016-10-03 00:00:00 UTC,611.9609027,126.6247525,18.82990059
2016-10-04 00:00:00 UTC,609.2425,124.6267971,19.17312183
2016-10-05 00:00:00 UTC,611.6363,123.7593626,19.12690279
2016-10-06 00:00:00 UTC,610.98,114.7660458,18.80311282
2016-10-07 00:00:00 UTC,616.2188,127.4052733,19.64014703
2016-10-08 00:00:00 UTC,616.5338,119.8143732,20.04209873
2016-10-09 00:00:00 UTC,614.6238,122.2455385,20.2872479
2016-10-10 00:00:00 UTC,614.3138,121.9272667,19.47011769
2016-10-11 00:00:00 UTC,640.7,119.1707392,19.43772652
2016-10-12 00:00:00 UTC,635.6163,122.9281758,19.47116415
2016-10-13 00:00:00 UTC,634.6223388,117.6078729,19.35175207
2016-10-14 00:00:00 UTC,638.18,115.8268643,19.39488105
2016-10-15 00:00:00 UTC,637.2088,117.8171888,19.01708702
2016-10-16 00:00:00 UTC,640.1863,116.4160197,19.12786529
2016-10-17 00:00:00 UTC,637.4825,116.2454357,19.9462033
2016-10-18 00:00:00 UTC,635.465,115.1499061,20.29416136
2016-10-19 00:00:00 UTC,628.4375,115.3371669,21.38705243
2016-10-20 00:00:00 UTC,628.5425,112.5134892,23.88149631
2016-10-21 00:00:00 UTC,629.7188,105.3523919,23.40994676
2016-10-22 00:00:00 UTC,652.0875,104.5978463,23.54663657
2016-10-23 00:00:00 UTC,649.6263,108.2730947,23.14279024
2016-10-24 00:00:00 UTC,648.7663,106.3359958,22.71991697
2016-10-25 00:00:00 UTC,652.6338,107.0095583,23.43163795
2016-10-26 00:00:00 UTC,673.4175,108.7781769,23.29382029
2016-10-27 00:00:00 UTC,683.3725,107.199997,23.24916669
2016-10-28 00:00:00 UTC,687.5588,107.6182454,22.11144636
2016-10-29 00:00:00 UTC,715.4103243,107.3170385,22.10708097
2016-10-30 00:00:00 UTC,697.2773625,104.6236262,21.96097231
2016-10-31 00:00:00 UTC,698.5763,104.2653644,21.26544011
2016-11-01 00:00:00 UTC,729.205,119.3336046,21.82647376
2016-11-02 00:00:00 UTC,734.1638,119.4895552,22.00456614
2016-11-03 00:00:00 UTC,686.0613,124.8896348,21.9162317
2016-11-04 00:00:00 UTC,702.11,120.9702617,23.98138194
2016-11-05 00:00:00 UTC,704.0225,122.5420889,23.97105612
2016-11-06 00:00:00 UTC,712.1263,122.0941297,23.43405778
2016-11-07 00:00:00 UTC,706.0925,120.592174,24.94267666
2016-11-08 00:00:00 UTC,708.94,121.5722785,27.03455791
2016-11-09 00:00:00 UTC,721.1775,122.9386084,29.35557334
2016-11-10 00:00:00 UTC,713.2141433,133.8814696,29.02138704
2016-11-11 00:00:00 UTC,715.6425,145.3260267,31.73658327
2016-11-12 00:00:00 UTC,703.76,143.6552342,30.13399493
2016-11-13 00:00:00 UTC,702.346317,148.8684347,32.40532309
2016-11-14 00:00:00 UTC,705.55,145.2958232,32.71431713
2016-11-15 00:00:00 UTC,712.1588998,148.0416503,31.76543443
2016-11-16 00:00:00 UTC,740.8993549,157.6755956,31.64680767
2016-11-17 00:00:00 UTC,738.48,134.3160287,32.81601052
2016-11-18 00:00:00 UTC,748.4263,137.8218665,34.95699301
2016-11-19 00:00:00 UTC,750.4100481,135.9978379,38.48164731
2016-11-20 00:00:00 UTC,728.3713,134.8498171,41.41420828
2016-11-21 00:00:00 UTC,736.505,135.4906838,40.14603359
2016-11-22 00:00:00 UTC,748.1225,134.9547088,39.51759751
2016-11-23 00:00:00 UTC,741.1662465,132.4074266,42.24723967
2016-11-24 00:00:00 UTC,736.7486937,130.5403477,41.24303597
2016-11-25 00:00:00 UTC,738.2039432,125.6240825,42.09354075
2016-11-26 00:00:00 UTC,732.7338,136.5502477,43.1099204
2016-11-27 00:00:00 UTC,727.7575,137.3266515,43.24925748
2016-11-28 00:00:00 UTC,731.8424614,136.7861423,45.35805433
2016-11-29 00:00:00 UTC,731.81,133.5416932,56.67275174
2016-11-30 00:00:00 UTC,742.3588,137.1960003,56.46969151
2016-12-01 00:00:00 UTC,753.055,135.6208021,55.96301542
2016-12-02 00:00:00 UTC,771.1713,132.387534,52.21016127
2016-12-03 00:00:00 UTC,764.8338233,133.2874256,56.847244
2016-12-04 00:00:00 UTC,766.3688,131.6683445,65.4211825
2016-12-05 00:00:00 UTC,752.24,132.1462379,57.8593655
2016-12-06 00:00:00 UTC,758.6925,136.4478648,58.08749906
2016-12-07 00:00:00 UTC,763.915,141.0880442,58.43785105
2016-12-08 00:00:00 UTC,768.675,138.5506303,61.4682209
2016-12-09 00:00:00 UTC,769.8413,137.6579489,56.38756122
2016-12-10 00:00:00 UTC,773.1262934,138.5225167,52.03847144
2016-12-11 00:00:00 UTC,768.2325,139.0759732,57.63985489
2016-12-12 00:00:00 UTC,778.4323012,135.0560107,56.62568194
2016-12-13 00:00:00 UTC,778.215,136.099536,56.87305815
2016-12-14 00:00:00 UTC,775.8913,137.1980687,58.81319665
2016-12-15 00:00:00 UTC,775.5725,136.057483,57.65563041
2016-12-16 00:00:00 UTC,781.3375,133.81752,55.12228633
2016-12-17 00:00:00 UTC,788.8775,134.0299044,58.21650838
2016-12-18 00:00:00 UTC,788.4413,139.6366066,59.13238407
2016-12-19 00:00:00 UTC,790.1163,137.8119885,59.17998718
2016-12-20 00:00:00 UTC,799.7213,143.1464431,59.82358486
2016-12-21 00:00:00 UTC,826.6207679,142.2896526,63.54188842
2016-12-22 00:00:00 UTC,859.3663,141.586389,63.01699564
2016-12-23 00:00:00 UTC,917.0988,141.5145552,61.5512593
2016-12-24 00:00:00 UTC,891.6813,164.0505429,60.90256089
2016-12-25 00:00:00 UTC,894.3371332,160.4328383,62.23204453
2016-12-26 00:00:00 UTC,902.6063,157.4122258,67.69386461
2016-12-27 00:00:00 UTC,929.115,165.1385235,74.84216402
2016-12-28 00:00:00 UTC,977.14,165.3251519,72.42222407
2016-12-29 00:00:00 UTC,971.7213,174.090523,74.42357981
2016-12-30 00:00:00 UTC,960.925,180.0119236,70.20241559
2016-12-31 00:00:00 UTC,966.5689709,175.2941224,68.52923871
2017-01-01 00:00:00 UTC,998.05,177.3253178,70.73839653
2017-01-02 00:00:00 UTC,1019.1988,165.0371068,75.65588801
2017-01-03 00:00:00 UTC,1035.5313,164.5719484,72.61814383
2017-01-04 00:00:00 UTC,1130.849516,163.9716003,73.38959657
2017-01-05 00:00:00 UTC,990.6675,167.6180012,71.09304613
2017-01-06 00:00:00 UTC,894.0325,160.5324908,74.34092712
2017-01-07 00:00:00 UTC,900.0788,166.4845379,72.61144991
2017-01-08 00:00:00 UTC,908.085,166.3272646,82.0985259
2017-01-09 00:00:00 UTC,901.878888,173.4136278,93.93807649
2017-01-10 00:00:00 UTC,905.7594627,173.2282622,98.07800224
2017-01-11 00:00:00 UTC,784.2775,173.1662877,107.6398172
2017-01-12 00:00:00 UTC,799.4275,169.9878893,112.4483584
2017-01-13 00:00:00 UTC,824.4988,171.0434708,121.4465933
2017-01-14 00:00:00 UTC,817.825,170.9129642,112.3255161
2017-01-15 00:00:00 UTC,821.9125,165.6696601,106.9770541
2017-01-16 00:00:00 UTC,828.31,153.9304406,102.2538248
2017-01-17 00:00:00 UTC,904.1525,157.3757012,106.2525607
2017-01-18 00:00:00 UTC,873.935,158.2891943,101.9888354
2017-01-19 00:00:00 UTC,896.89,156.5951891,101.3331784
2017-01-20 00:00:00 UTC,891.4588,154.0802824,109.4440816
2017-01-21 00:00:00 UTC,919.6775,160.7446918,106.6631735
2017-01-22 00:00:00 UTC,918.778812,159.4893144,98.61862563
2017-01-23 00:00:00 UTC,918.9075,160.957188,104.8407815
2017-01-24 00:00:00 UTC,885.7888,166.6321153,99.79527781
2017-01-25 00:00:00 UTC,893.4738,162.8363169,93.67595831
2017-01-26 00:00:00 UTC,915.36,162.370135,88.92454619
2017-01-27 00:00:00 UTC,918.2875,172.8283285,97.65874169
2017-01-28 00:00:00 UTC,920.245,170.0958975,98.75151373
2017-01-29 00:00:00 UTC,914.1425,170.1106331,102.4134818
2017-01-30 00:00:00 UTC,920.9911459,170.5754942,99.9859088
2017-01-31 00:00:00 UTC,968.2663,172.6820909,91.49974929
2017-02-01 00:00:00 UTC,986.5728903,196.6901677,95.63334727
2017-02-02 00:00:00 UTC,1008.403318,187.2720184,94.11863591
2017-02-03 00:00:00 UTC,1015.4425,196.076113,94.39674016
2017-02-04 00:00:00 UTC,1033.63,218.2846097,97.55676427
2017-02-05 00:00:00 UTC,1016.926159,248.7450043,101.5012596
2017-02-06 00:00:00 UTC,1024.511089,264.9001214,94.28013187
2017-02-07 00:00:00 UTC,1051.5,243.5704992,93.32520106
2017-02-08 00:00:00 UTC,1055.3013,235.3272013,92.589764
2017-02-09 00:00:00 UTC,981.705,260.596984,91.16235591
2017-02-10 00:00:00 UTC,992.1113,251.9614995,83.43623261
2017-02-11 00:00:00 UTC,1010.9463,256.0830402,84.09771205
2017-02-12 00:00:00 UTC,1000.523769,244.549463,88.97403797
2017-02-13 00:00:00 UTC,996.1039359,244.6460958,86.98335038
2017-02-14 00:00:00 UTC,1010.102162,248.5452629,92.36475146
2017-02-15 00:00:00 UTC,1008.8813,250.8203647,94.07418621
2017-02-16 00:00:00 UTC,1034.9038,266.1221821,95.96656619
2017-02-17 00:00:00 UTC,1056.558091,273.4050882,101.4199963
2017-02-18 00:00:00 UTC,1058.580931,271.2278672,101.4911229
2017-02-19 00:00:00 UTC,1053.5025,268.7857565,96.93179951
2017-02-20 00:00:00 UTC,1082.016823,255.3773631,97.79003124
2017-02-21 00:00:00 UTC,1125.408815,268.1260392,100.4654806
2017-02-22 00:00:00 UTC,1123.305,264.7273243,97.7671381
2017-02-23 00:00:00 UTC,1185.654785,269.9388295,95.47210966
2017-02-24 00:00:00 UTC,1180.871,251.7525753,95.66801934
2017-02-25 00:00:00 UTC,1149.403678,240.2394337,96.91999535
2017-02-26 00:00:00 UTC,1180.673,246.8265691,100.8620198
2017-02-27 00:00:00 UTC,1193.129515,249.9679118,102.9036686
2017-02-28 00:00:00 UTC,1190.331,250.6368932,107.0340359
2017-03-01 00:00:00 UTC,1227.477149,244.6298057,108.9914614
2017-03-02 00:00:00 UTC,1262.081,232.0415842,107.4238125
2017-03-03 00:00:00 UTC,1289.540612,247.2522762,112.0368182
2017-03-04 00:00:00 UTC,1268.814532,245.0893785,112.5991116
2017-03-05 00:00:00 UTC,1276.233,260.5666341,116.9761066
2017-03-06 00:00:00 UTC,1280.986,255.1204266,113.5993943
2017-03-07 00:00:00 UTC,1233.056508,263.9285384,110.5015506
2017-03-08 00:00:00 UTC,1149.631,268.1121929,108.9285102
2017-03-09 00:00:00 UTC,1191.236722,269.0716935,112.2154163
2017-03-10 00:00:00 UTC,1100.01059,273.1236885,111.2780886
2017-03-11 00:00:00 UTC,1181.204123,264.7879311,108.5641208
2017-03-12 00:00:00 UTC,1230.56,269.1527998,105.3426338
2017-03-13 00:00:00 UTC,1243.264922,272.334691,102.0417797
2017-03-14 00:00:00 UTC,1246.556739,294.475623,100.0919494
2017-03-15 00:00:00 UTC,1258.457,310.6549987,104.1887259
2017-03-16 00:00:00 UTC,1217.314541,307.9472103,103.438624
2017-03-17 00:00:00 UTC,1074.09387,311.068229,109.8450974
2017-03-18 00:00:00 UTC,961.962,318.6359447,108.1769626
2017-03-19 00:00:00 UTC,1023.490101,337.3409578,117.4302841
2017-03-20 00:00:00 UTC,1036.332012,295.8416529,125.6818168
2017-03-21 00:00:00 UTC,1112.701532,309.9490315,130.0470586
2017-03-22 00:00:00 UTC,1039.840173,321.432799,129.8816532
2017-03-23 00:00:00 UTC,1029.139414,292.838876,130.3061197
2017-03-24 00:00:00 UTC,940.0206266,295.2558981,133.3237156
2017-03-25 00:00:00 UTC,965.2650627,290.9596721,126.3911234
2017-03-26 00:00:00 UTC,954.47666,304.1705424,130.6670642
2017-03-27 00:00:00 UTC,1042.605073,285.2194709,144.1050326
2017-03-28 00:00:00 UTC,1044.722,287.9859106,145.191461
2017-03-29 00:00:00 UTC,1038.617198,289.5771383,144.8171485
2017-03-30 00:00:00 UTC,1031.492906,305.3362529,144.2577156
2017-03-31 00:00:00 UTC,1078.274711,312.4663688,148.7932794
2017-04-01 00:00:00 UTC,1085.253,307.7796838,150.7298693
2017-04-02 00:00:00 UTC,1098.068,290.0099672,163.6257965
2017-04-03 00:00:00 UTC,1139.308275,268.635213,176.2229997
2017-04-04 00:00:00 UTC,1140.49759,275.8092084,183.9242835
2017-04-05 00:00:00 UTC,1132.339905,270.3147612,180.8017384
2017-04-06 00:00:00 UTC,1194.211,227.1220727,202.5189119
2017-04-07 00:00:00 UTC,1189.775124,230.1801941,196.3452934
2017-04-08 00:00:00 UTC,1182.271,199.9405219,169.5975563
2017-04-09 00:00:00 UTC,1187.699,210.8385371,191.4418781
2017-04-10 00:00:00 UTC,1210.515,226.3035343,179.5544644
2017-04-11 00:00:00 UTC,1226.618,221.113741,173.4556363
2017-04-12 00:00:00 UTC,1218.299,228.9648041,173.4537726
2017-04-13 00:00:00 UTC,1174.209,226.1534077,184.0218642
2017-04-14 00:00:00 UTC,1183.687,217.6525617,188.9968547
2017-04-15 00:00:00 UTC,1180.323,213.5021516,191.2361451
2017-04-16 00:00:00 UTC,1186.31,217.1977777,186.1389438
2017-04-17 00:00:00 UTC,1205.143,219.487791,189.5749906
2017-04-18 00:00:00 UTC,1217.58,219.5824326,192.0272659
2017-04-19 00:00:00 UTC,1225.721,206.5317729,194.4810436
2017-04-20 00:00:00 UTC,1253.904,211.2297537,202.8143254
2017-04-21 00:00:00 UTC,1254.9875,210.8235165,192.7252499
2017-04-22 00:00:00 UTC,1249.67,209.6462607,181.4409434
2017-04-23 00:00:00 UTC,1247.8388,218.6130855,185.5111628
2017-04-24 00:00:00 UTC,1249.9563,216.6304207,183.8214632
2017-04-25 00:00:00 UTC,1263.045,217.7954621,175.1681634
2017-04-26 00:00:00 UTC,1287.32,221.4161188,178.9597036
2017-04-27 00:00:00 UTC,1331.3125,221.9881529,179.5821875
2017-04-28 00:00:00 UTC,1321.205,232.8236835,180.6428734
2017-04-29 00:00:00 UTC,1327.6863,227.0207111,172.5466374
2017-04-30 00:00:00 UTC,1349.8863,226.4011932,173.1219606
2017-05-01 00:00:00 UTC,1408.445,221.9958862,172.696159
2017-05-02 00:00:00 UTC,1442.245,210.153619,153.7682812
2017-05-03 00:00:00 UTC,1485.8175,206.5046255,140.1811506
2017-05-04 00:00:00 UTC,1499.36,216.4855806,151.5467224
2017-05-05 00:00:00 UTC,1506.0438,211.1131413,138.4138491
2017-05-06 00:00:00 UTC,1547.815,209.2657371,136.4160492
2017-05-07 00:00:00 UTC,1557.8838,185.6553006,132.5311508
2017-05-08 00:00:00 UTC,1633.38,188.1527812,142.1317167
2017-05-09 00:00:00 UTC,1700.1775,185.1532436,143.2449663
2017-05-10 00:00:00 UTC,1747.3175,185.7600411,150.5170929
2017-05-11 00:00:00 UTC,1808.7788,194.3573676,148.7414631
2017-05-12 00:00:00 UTC,1700.7725,202.9597508,156.9921721
2017-05-13 00:00:00 UTC,1751.73,196.2727473,154.6938577
2017-05-14 00:00:00 UTC,1767.7088,187.0161891,147.7450932
2017-05-15 00:00:00 UTC,1696.13,191.521196,144.9879292
2017-05-16 00:00:00 UTC,1716.315,194.2093874,139.2590067
2017-05-17 00:00:00 UTC,1804.4513,190.5557509,141.5818088
2017-05-18 00:00:00 UTC,1889.4088,186.322369,137.7178847
2017-05-19 00:00:00 UTC,1972.9013,188.3772575,137.6714796
2017-05-20 00:00:00 UTC,2043.42,186.9706849,127.0390831
2017-05-21 00:00:00 UTC,2053.8788,173.0270357,134.7536213
2017-05-22 00:00:00 UTC,2109.3963,168.799165,137.9156487
2017-05-23 00:00:00 UTC,2292.7025,168.6708884,143.549873
2017-05-24 00:00:00 UTC,2448.1313,172.0729693,146.1110432
2017-05-25 00:00:00 UTC,2366.9725,170.7275451,145.6857127
2017-05-26 00:00:00 UTC,2262.36,177.716479,152.6548634
2017-05-27 00:00:00 UTC,2082.845,178.8264778,148.1869772
2017-05-28 00:00:00 UTC,2219.4875,174.7762755,142.5160198
2017-05-29 00:00:00 UTC,2286.2663,174.1938101,152.7255471
2017-05-30 00:00:00 UTC,2167.6438,169.4228669,146.3104979
2017-05-31 00:00:00 UTC,2329.0775,177.8525889,145.3083544
2017-06-01 00:00:00 UTC,2436.0363,181.4839321,143.5873157
2017-06-02 00:00:00 UTC,2514.2275,181.0146562,147.1446622
2017-06-03 00:00:00 UTC,2562.54,180.1493915,142.0844865
2017-06-04 00:00:00 UTC,2556.405,178.0829498,158.013128
2017-06-05 00:00:00 UTC,2721.5525,181.0108361,159.1453385
2017-06-06 23:29:55 UTC,2903.4438,181.211945,169.499707
2017-06-07 00:00:00 UTC,2716.0588,188.3056816,172.4508394
2017-06-08 23:39:21 UTC,2824.2038,189.2550463,170.0673475
2017-06-09 00:00:00 UTC,2817.0638,197.6069164,186.3249227
2017-06-10 00:00:00 UTC,2937.4538,209.211163,178.1744919
2017-06-11 00:00:00 UTC,3013.7138,210.2490737,176.8688476
2017-06-12 00:00:00 UTC,2701.255,221.742926,176.0640592
2017-06-13 00:00:00 UTC,2736.1888,217.9534438,167.766878
2017-06-14 00:00:00 UTC,2503.401273,215.3452396,168.3697915
2017-06-15 00:00:00 UTC,2444.493712,211.6175384,163.3585997
2017-06-16 00:00:00 UTC,2513.810348,201.0033775,169.8144254
2017-06-17 00:00:00 UTC,2683.571344,168.6735796,168.7505577
2017-06-18 00:00:00 UTC,2577.219361,170.2888677,168.1354694
2017-06-19 00:00:00 UTC,2620.136451,166.2168032,167.0144733
2017-06-20 00:00:00 UTC,2777.792656,173.904949,165.9135303
2017-06-21 00:00:00 UTC,2717.003108,174.0797054,165.963235
2017-06-22 00:00:00 UTC,2724.912213,169.6894748,163.1185409
2017-06-23 00:00:00 UTC,2737.746231,179.757162,164.8125495
2017-06-24 00:00:00 UTC,2618.416736,180.6324408,171.7281286
2017-06-25 00:00:00 UTC,2606.863235,180.5789306,173.7695715
2017-06-26 00:00:00 UTC,2488.194163,176.8585256,170.3727199
2017-06-27 00:00:00 UTC,2531.348999,175.8631537,162.453205
2017-06-28 00:00:00 UTC,2575.43777,176.2772566,158.1807505
